,CustomerID,Freq,SaleAmount,ElapsedDays
3828,17589,253,2404.17,61
3829,17590,196,1468.02,3
3830,17591,157,2203.67,74
3831,17593,212,3923.86,4
3832,17594,50,993.18,86
3833,17595,82,386.69,13
3834,17596,265,2806.69,24
3835,17597,55,2044.3700000000001,214
3836,17600,13,161.67000000000002,18
3837,17601,9,116.00999999999999,240
3838,17602,551,5054.42,3
3839,17603,11,394.72,79
3840,17604,63,309.36,218
3841,17608,56,191.99,34
3842,17609,233,1105.78,41
3843,17611,567,3961.12,8
3844,17612,135,2048.45,54
3845,17613,306,4544.55,23
3846,17614,98,386.32,58
3847,17615,14,329.6,131
3848,17616,3,571.1999999999999,174
3849,17618,67,930.28,6
3850,17619,74,214.37,313
3851,17620,4,81.44,60
3852,17621,26,1379.9,22
3853,17623,33,527.0500000000001,33
3854,17624,50,843.48,15
3855,17625,306,2020.4,19
3856,17628,5,75.75,82
3857,17629,123,1814.12,6
3858,17630,26,503.59999999999997,170
3859,17631,39,528.33,2
3860,17633,70,1324.84,32
3861,17634,296,2358.59,37
3862,17636,20,285.56,20
3863,17637,35,547.0600000000001,32
3864,17639,7,108.5,277
3865,17640,5,621.66,87
3866,17642,40,712.29,120
3867,17643,8,101.55,374
3868,17644,157,2895.64,2
3869,17646,51,1008.39,220
3870,17647,7,133.06,66
3871,17648,91,1797.5,61
3872,17649,52,868.49,139
3873,17650,8,166.08,22
3874,17651,232,3945.0,12
3875,17652,259,4867.72,26
3876,17653,44,1207.56,37
3877,17654,22,117.55,278
3878,17655,91,2638.94,11
3879,17656,82,1674.69,74
3880,17658,19,595.42,26
3881,17659,158,2999.46,18
3882,17660,38,178.75,142
3883,17663,86,1802.91,26
3884,17664,43,604.64,19
3885,17666,18,728.16,4
3886,17667,116,2055.51,67
3887,17668,15,347.75,2
3888,17669,68,3406.7200000000003,43
3889,17670,11,205.7,228
3890,17671,53,1572.71,16
3891,17672,110,3178.17,51
3892,17673,218,1594.97,2
3893,17674,27,551.04,75
3894,17675,705,20374.28,2
3895,17676,77,1371.18,5
3896,17677,303,16345.38,2
3897,17678,16,298.11,264
3898,17679,30,1992.1100000000001,53
3899,17680,11,184.4,24
3900,17682,118,2474.33,11
3901,17684,15,239.41,44
3902,17685,127,3155.83,17
3903,17686,286,5739.46,8
3904,17690,252,4726.8,31
3905,17691,19,290.40000000000003,359
3906,17692,46,740.9399999999999,128
3907,17693,16,200.47,138
3908,17694,15,283.12,142
3909,17695,35,765.34,132
3910,17696,115,2285.71,39
3911,17697,19,338.95,237
3912,17698,8,154.95,261
3913,17700,142,2534.64,17
3914,17701,24,417.95,253
3915,17702,74,1824.37,31
3916,17703,55,798.74,36
3917,17704,31,885.19,169
3918,17705,103,1823.52,4
3919,17706,382,10504.49,5
3920,17707,5,152.4,186
3921,17708,34,263.33,188
3922,17709,7,137.45,170
3923,17711,23,385.1,11
3924,17712,29,522.91,45
3925,17714,10,153.0,321
3926,17715,1,326.4,201
3927,17716,245,5655.99,23
3928,17718,6,139.35,233
3929,17719,274,5396.04,38
3930,17720,50,1195.94,27
3931,17722,115,2424.04,97
3932,17723,10,3276.4000000000005,128
3933,17724,40,1033.0,72
3934,17725,192,3439.08,17
3935,17727,66,1060.25,16
3936,17728,165,2876.01,4
3937,17730,218,5298.4800000000005,4
3938,17731,67,1240.11,80
3939,17732,18,303.97,373
3940,17733,35,692.19,39
3941,17734,43,700.63,54
3942,17735,690,13110.02,3
3943,17736,25,377.44,10
3944,17737,10,168.24,10
3945,17738,97,1879.05,20
3946,17739,47,2791.35,12
3947,17742,15,355.11,114
3948,17744,136,2322.4,4
3949,17746,6,110.25,241
3950,17747,1,71.4,113
3951,17749,35,674.52,179
3952,17750,184,1710.45,6
3953,17752,1,80.64,360
3954,17754,89,1664.65,1
3955,17757,740,5593.39,2
3956,17758,404,3408.2000000000003,20
3957,17759,90,819.96,18
3958,17760,25,287.59,22
3959,17761,19,712.78,33
3960,17763,1,15.0,264
3961,17764,71,772.55,51
3962,17765,56,367.63,159
3963,17767,21,271.2,16
3964,17768,98,2081.9,9
3965,17769,304,3957.43,13
3966,17770,38,1143.27,199
3967,17771,54,245.81,57
3968,17772,50,173.45,11
3969,17774,153,1213.73,97
3970,17775,3,56.4,255
3971,17777,190,647.56,25
3972,17779,81,650.32,22
3973,17781,12,188.02,160
3974,17783,67,283.47,73
3975,17785,13,131.94,54
3976,17786,68,266.85,86
3977,17787,128,1817.54,153
3978,17788,5,1117.9,74
3979,17789,14,225.9,282
3980,17790,189,1964.3,27
3981,17791,10,106.1,30
3982,17793,52,300.34,26
3983,17795,45,342.83,180
3984,17796,81,690.0,41
3985,17797,111,780.43,23
3986,17799,404,3039.17,23
3987,17800,103,1187.21,38
3988,17802,140,1285.04,83
3989,17805,10,512.31,74
3990,17806,43,546.04,12
3991,17809,61,5411.91,17
3992,17811,828,7761.82,5
3993,17812,133,699.81,13
3994,17813,348,1698.07,15
3995,17816,17,36.56,37
3996,17817,33,387.68,5
3997,17819,48,3704.87,72
3998,17824,13,298.4,52
3999,17827,215,1987.33,6
4000,17828,67,1820.09,23
4001,17829,30,889.24,299
4002,17830,23,398.7,2
4003,17831,2,35.400000000000006,34
4004,17832,61,155.37,50
4005,17835,59,342.24,3
4006,17836,24,110.21000000000001,48
4007,17837,162,1541.23,43
4008,17838,117,2720.8,27
4009,17839,52,318.15,43
4010,17841,7676,40519.84,2
4011,17843,37,205.48,304
4012,17844,5,51.559999999999995,107
4013,17846,1,2033.1,86
4014,17848,51,901.1999999999999,82
4015,17849,26,605.8000000000001,219
4016,17850,297,5391.21,373
4017,17852,24,114.34,12
4018,17854,15,311.26,186
4019,17855,17,208.97,373
4020,17856,15,1418.03,2
4021,17857,54,26879.04,5
4022,17858,197,5140.66,6
4023,17859,23,141.92000000000002,305
4024,17860,52,226.45000000000002,369
4025,17861,219,2097.88,4
4026,17862,11,330.9,324
4027,17863,148,3160.0,60
4028,17864,90,554.85,13
4029,17865,370,10526.32,31
4030,17866,9,329.65,143
4031,17867,68,1157.8700000000001,31
4032,17869,40,428.18,108
4033,17870,270,1865.89,3
4034,17871,10,155.9,205
4035,17873,43,1848.96,81
4036,17874,46,683.46,186
4037,17877,12,237.61,171
4038,17878,26,379.45,44
4039,17879,6,178.51999999999998,174
4040,17880,26,458.92,365
4041,17881,8,133.35000000000002,305
4042,17883,142,664.34,4
4043,17884,113,695.0699999999999,4
4044,17885,53,156.34,13
4045,17886,102,869.28,32
4046,17887,10,111.35,130
4047,17888,65,716.0,22
4048,17889,20,201.37,213
4049,17890,91,586.89,323
4050,17891,34,203.85999999999999,163
4051,17892,28,244.1,57
4052,17893,15,107.21,226
4053,17894,192,1118.96,72
4054,17895,15,95.45,45
4055,17896,2,256.32,24
4056,17897,108,541.8100000000001,173
4057,17898,28,152.06,86
4058,17899,31,154.55,160
4059,17900,6,112.19999999999999,191
4060,17901,19,110.38,30
4061,17904,34,181.07,22
4062,17905,33,798.99,72
4063,17906,12,72.9,248
4064,17908,54,232.03,374
4065,17911,39,366.23,10
4066,17912,37,310.06,311
4067,17913,58,408.65,59
4068,17914,75,329.36,4
4069,17917,92,335.03,46
4070,17919,23,1304.04,89
4071,17920,665,4119.5,5
4072,17921,142,820.23,65
4073,17923,1,207.50000000000003,283
4074,17924,31,2962.5,12
4075,17925,1,244.08,373
4076,17926,21,397.29,134
4077,17928,23,212.54,46
4078,17929,5,843.0,12
4079,17930,39,1740.48,36
4080,17931,65,408.36,135
4081,17932,90,1331.57,30
4082,17934,21,704.25,52
4083,17935,29,145.79,139
4084,17936,72,380.13,6
4085,17937,43,4301.22,9
4086,17939,12,99.14,160
4087,17940,18,4020.04,50
4088,17941,2,304.56,131
4089,17942,2,77.50000000000001,8
4090,17946,20,149.57999999999998,234
4091,17947,9,176.68,38
4092,17948,1,358.56000000000006,148
4093,17949,70,58510.48,2
4094,17950,71,482.2,73
4095,17951,20,1008.5400000000001,40
4096,17954,477,2314.13,6
4097,17955,19,557.3,199
4098,17956,1,12.75,250
4099,17957,31,111.68,67
4100,17958,7,508.4599999999999,117
4101,17960,26,73.78,172
4102,17961,249,1296.44,22
4103,17962,34,102.41,143
4104,17964,98,463.21,32
4105,17965,325,2599.19,38
4106,17966,68,1098.43,38
4107,17967,42,112.27,372
4108,17968,81,265.1,374
4109,17969,14,228.2,167
4110,17970,29,562.79,212
4111,17972,30,135.19,242
4112,17973,15,337.04,52
4113,17974,165,703.99,25
4114,17975,293,4483.26,16
4115,17976,57,321.79,373
4116,17977,21,288.14,30
4117,17978,12,300.91999999999996,366
4118,17979,138,732.41,36
4119,17980,30,811.45,166
4120,17984,48,152.68,146
4121,17985,21,631.35,23
4122,17986,1,20.8,57
4123,17987,13,198.57,186
4124,17988,38,201.12,12
4125,17990,29,630.84,237
4126,17991,5,93.35,226
4127,17994,79,674.89,122
4128,17995,2,76.1,282
4129,17997,164,1962.46,75
4130,17999,91,380.39,38
4131,18001,57,415.13,13
4132,18004,37,157.92,363
4133,18005,53,226.47,4
4134,18006,22,444.68,24
4135,18008,30,2116.19,71
4136,18009,31,247.39,236
4137,18010,14,174.8,257
4138,18011,28,102.78999999999999,374
4139,18013,31,187.29,156
4140,18014,30,162.22,29
4141,18015,46,120.03,5
4142,18016,122,1477.66,33
4143,18017,3,523.0,82
4144,18018,29,122.14,109
4145,18019,5,38.45,52
4146,18022,164,612.72,36
4147,18024,21,389.78,153
4148,18027,21,115.31,99
4149,18030,9,230.64999999999998,5
4150,18032,5,73.5,335
4151,18033,33,93.82000000000001,66
4152,18034,110,418.68,22
4153,18035,49,713.89,36
4154,18036,94,403.12,33
4155,18037,19,70.02,155
4156,18040,19,357.20000000000005,20
4157,18041,458,4097.37,12
4158,18042,7,165.04999999999998,54
4159,18043,115,529.29,25
4160,18044,127,2088.6,5
4161,18045,43,178.34,46
4162,18048,7,172.29000000000002,204
4163,18050,5,74.4,360
4164,18053,20,300.02,71
4165,18055,358,6761.34,8
4166,18056,19,363.65,289
4167,18058,3,170.16,10
4168,18059,18,306.46,24
4169,18061,46,2119.41,22
4170,18062,27,720.52,174
4171,18064,7,814.0,134
4172,18065,137,2392.83,6
4173,18066,10,318.0,76
4174,18067,37,396.33,41
4175,18068,1,101.69999999999999,290
4176,18069,457,2009.24,27
4177,18071,25,453.0,258
4178,18072,18,247.44,186
4179,18073,72,3859.82,115
4180,18074,13,489.6,374
4181,18075,142,2611.75,24
4182,18077,223,2584.41,9
4183,18078,29,336.13,218
4184,18079,123,3613.15,46
4185,18080,2,1231.5,19
4186,18081,17,343.45,37
4187,18082,70,680.84,26
4188,18084,1,90.47999999999999,17
4189,18085,29,689.95,331
4190,18086,7,101.34,275
4191,18087,2,4055.7199999999993,99
4192,18088,37,166.03,62
4193,18092,89,9068.26,3
4194,18093,36,2106.52,94
4195,18094,70,3017.3,82
4196,18095,21,580.0500000000001,313
4197,18096,196,849.06,12
4198,18097,106,2662.4,8
4199,18099,19,168.31,128
4200,18101,40,222.4,12
4201,18102,431,259657.3,1
4202,18104,38,754.64,38
4203,18105,18,113.48000000000002,38
4204,18106,37,421.9,330
4205,18108,17,271.0,255
4206,18109,441,8004.92,2
4207,18110,37,198.8,20
4208,18112,26,352.69,13
4209,18113,1,76.32000000000001,369
4210,18114,28,220.1,291
4211,18116,371,1403.1100000000001,68
4212,18117,72,315.65,26
4213,18118,1263,5625.08,11
4214,18119,29,180.7,368
4215,18120,17,111.15,215
4216,18121,31,653.3,150
4217,18122,357,1793.06,9
4218,18123,34,574.4399999999999,25
4219,18125,192,1131.75,30
4220,18126,52,200.92000000000002,61
4221,18127,46,347.08,20
4222,18129,14,112.55000000000001,244
4223,18130,70,1059.39,16
4224,18133,1,931.4999999999999,213
4225,18135,20,681.9100000000001,30
4226,18136,38,784.33,64
4227,18138,8,152.65,296
4228,18139,159,8438.34,18
4229,18142,15,1019.52,158
4230,18143,61,1000.16,117
4231,18144,43,2888.75,8
4232,18145,221,2861.55,13
4233,18146,10,160.35000000000002,141
4234,18147,7,179.33999999999997,46
4235,18149,16,612.0799999999999,51
4236,18150,37,566.58,33
4237,18151,38,653.35,135
4238,18154,21,399.19,4
4239,18155,25,371.62,76
4240,18156,122,675.64,13
4241,18158,34,453.4,10
4242,18159,23,530.15,302
4243,18160,39,638.0600000000001,58
4244,18161,80,1618.69,16
4245,18164,24,399.65000000000003,38
4246,18165,10,302.46000000000004,178
4247,18167,37,1384.8600000000001,24
4248,18168,130,1160.04,177
4249,18169,9,202.65,61
4250,18170,38,980.31,34
4251,18171,54,1231.31,59
4252,18172,189,7561.68,15
4253,18173,31,2106.84,87
4254,18174,1,104.0,8
4255,18176,30,476.35,359
4256,18177,73,1340.8700000000001,32
4257,18178,97,1590.81,129
4258,18179,90,1793.17,10
4259,18180,119,1843.75,5
4260,18181,41,366.85,25
4261,18183,37,632.07,228
4262,18184,1,49.8,16
4263,18185,17,304.25,250
4264,18188,71,2001.04,16
4265,18189,68,1090.24,78
4266,18190,15,284.46000000000004,193
4267,18191,7,207.79999999999998,262
4268,18192,45,957.97,72
4269,18193,16,243.76,166
4270,18194,7,973.8399999999999,83
4271,18196,139,686.63,96
4272,18198,159,5425.56,5
4273,18200,30,150.35,107
4274,18202,68,1396.99,200
4275,18203,19,160.42000000000002,158
4276,18204,192,1975.35,72
4277,18205,32,517.36,37
4278,18209,8,139.10000000000002,29
4279,18210,134,2621.38,2
4280,18211,42,600.07,26
4281,18212,34,216.07,327
4282,18213,15,232.48000000000002,237
4283,18215,13,299.34000000000003,90
4284,18216,26,481.75,32
4285,18217,31,621.75,30
4286,18218,20,641.92,212
4287,18219,114,2069.77,3
4288,18220,2,305.28000000000003,227
4289,18221,64,1041.61,23
4290,18222,19,443.0,93
4291,18223,272,6484.54,5
4292,18224,10,158.95000000000002,264
4293,18225,269,5504.96,4
4294,18226,242,5228.05,45
4295,18227,5,93.75,218
4296,18228,30,779.9,57
4297,18229,164,7276.900000000001,12
4298,18230,86,2810.2000000000003,10
4299,18231,123,2071.77,193
4300,18232,37,592.97,82
4301,18233,1,440.0,326
4302,18235,104,1796.48,72
4303,18236,49,882.24,30
4304,18237,61,987.1,3
4305,18239,88,1561.6100000000001,219
4306,18240,6,422.58,47
4307,18241,104,2073.09,10
4308,18242,78,2232.4900000000002,73
4309,18245,175,2567.06,8
4310,18246,4,596.1,24
4311,18248,47,804.02,123
4312,18249,8,95.34,18
4313,18250,21,349.27,311
4314,18251,16,4314.72,88
4315,18252,94,518.27,51
4316,18255,6,103.3,90
4317,18257,118,2337.63,40
4318,18259,42,2338.6000000000004,25
4319,18260,133,2628.35,173
4320,18261,21,324.24,44
4321,18262,13,149.48,141
4322,18263,61,1213.1599999999999,26
4323,18265,46,801.51,73
4324,18268,1,25.5,135
4325,18269,7,168.6,367
4326,18270,11,283.15,39
4327,18272,166,3078.58,3
4328,18273,3,204.0,3
4329,18274,11,175.92,31
4330,18276,14,335.86,44
4331,18277,8,110.38,59
4332,18278,9,173.9,74
4333,18280,10,180.60000000000002,278
4334,18281,7,80.82,181
4335,18282,12,178.05,8
4336,18283,721,2045.53,4
4337,18287,70,1837.28,43
